word,is_laugh
ххпавпвпах,1
хвпаавпххп,1
апхвхпп,1
ввппхахпах,1
хпхппвваах,1
впаппхххав,1
апхвппвхха,1
хвхпхаппав,1
папвххпвах,1
паавппхвхх,1
пхппвха,1
ахпах,1
ахппхвхвпа,1
пахпхвпхав,1
апххвхаппв,1
хвпапхавхп,1
вхапхпавпх,1
хваппвхп,1
аахвпвххпп,1
ппхвахавпх,1
хпхаппвхва,1
ввппаапххх,1
хвахвпапхп,1
ххвхпваапп,1
хпвхахвпап,1
вххпппаахв,1
хпапапвхвх,1
хвхапапвхп,1
авпахпхпвх,1
апапхпввхх,1
апххпаввпх,1
ххвпаахпвп,1
ко,0
апхпхпхвва,1
ахпхвхпвпа,1
паввхппхах,1
авппхвпхах,1
ххаавх,1
ваппахвпхх,1
ваавпххппх,1
пхввапххап,1
впхвааппхх,1
аввхппхпах,1
пхвапвпахх,1
аахпхвпхпв,1
впаххппхва,1
пхпвапххва,1
впвхпахпах,1
паххпвхапв,1
вххвхапппа,1
помогать,0
ххппхпвваа,1
хаппхввпах,1
вхвпппахах,1
ааввхпхпхп,1
бросить,0
хапххпвапв,1
ппхххапавв,1
пхппхвхваа,1
хапвхвхппа,1
хвпвхппаха,1
паппаххввх,1
вапахпхпхв,1
ввапхххапп,1
пххвхвппаа,1
хваххппавп,1
хвпппххаав,1
пвххпаахпв,1
пвхапххвпа,1
папхпвххва,1
впавхапххп,1
хавхппхапв,1
пвапавхххп,1
хвахахппвп,1
хпвапх,1
хвиих,1
аппвхахпхв,1
ппххпваавх,1
впхаапхвхп,1
хпвпах,1
ххпвавапхп,1
пахпвхпахв,1
хапххппавв,1
ппхааввххп,1
пхавхппавх,1
хххппаввап,1
паххвваппх,1
хвпхпапхав,1
пвхххапавп,1
пхппхааввх,1
хппввхапха,1
ааххвппхпв,1
хпхввхаппа,1
пхпхвапавх,1
хппхаавхвп,1
впхпхвап,1
пхвапххпва,1
вххаппахвп,1
пвахпваххп,1
хвхпвахппа,1
вххахапппв,1
вхпавапххп,1
аапввпххпх,1
пахвпхапхв,1
хвхпхвпапа,1
ппввапххха,1
хвпхапвхап,1
ххпапхпвва,1
впхаххвпап,1
пвапххпвха,1
пвххпапв,1
аххвппхавп,1
пхвхпавпха,1
хпваахпвхп,1
ххапаввхпп,1
ххппхввпаа,1
пвпаххпхав,1
аххвпхавпп,1
апвпхпххав,1
пхппавхахв,1
хапхвапвпх,1
пхпапхвахв,1
ваахпххвпп,1
хапхаввхпп,1
хвпаххпвап,1
впавххаппх,1
впхвхаахпп,1
хххпаппвва,1
хахаха,1
хпваваппхх,1
хввппаххпа,1
пвхахппвха,1
хахавхппвп,1
хваххппвап,1
ахвпхавпхп,1
аххппхапвв,1
павпххавхп,1
хппапвххва,1
хпахпввхап,1
ппхвхапавх,1
звук,0
хпахавпвпх,1
пвхпавхапх,1
садиться,0
пахвпххапв,1
пхапххввпа,1
хпввхпаахп,1
авхахпхппв,1
пхвпа,1
осторожно,0
вахвппхпах,1
аппвпвхх,1
пххвваппха,1
ппхвавхпах,1
ввппххап,1
аххпахпвпв,1
вхаппх,1
ххваавппхп,1
хвавхппп,1
ппхввааххп,1
хпахпввапх,1
впапвпхахх,1
хвхахпппав,1
аппххввхпа,1
хпхвппавха,1
папаххпхвв,1
вхпавхапхп,1
вапххпвпха,1
вхпавххпап,1
папвхпахвх,1
хпапхпвахв,1
хпвхаавппх,1
ххппваавхп,1
пхпаххввпа,1
авххпппхва,1
пахпххаввп,1
апхвхпвахп,1
ппввхпахха,1
пввхпхаахп,1
хавппхвп,1
вххапвапхп,1
вхппххаавп,1
хвапаххвпп,1
вапхвппхах,1
хппвпвахах,1
пхвапххапв,1
аввхппхахп,1
ввххпахппа,1
ввпахппх,1
пхапхпвхва,1
авхвпхпапх,1
апхпвхпвха,1
впахпхвп,1
ваххпхвпап,1
апхвхпвп,1
хпвааппххв,1
хаппхвавпх,1
хпаххппавв,1
вапххппвха,1
хапвапхпвх,1
хпххапвапв,1
хвпхпавхап,1
вххвпхаппа,1
аххпвппахв,1
апапхвхпвх,1
иаухх,1
вхвпхаппха,1
ххпапвахпв,1
вхапапвхпх,1
хппвпахвах,1
хсхсхс,1
пахввпапхх,1
ххпавпхвап,1
хвпхпвхпаа,1
пхахвапхвп,1
павххвппха,1
мужчина,0
хвавпахпхп,1
вххавппахп,1
авхапхвхпп,1
ахпваппхвх,1
пвхпхапахв,1
вхппаахвхп,1
аппхвпвахх,1
впххпвахпа,1
хахваппхвп,1
пхвпххпваа,1
пвппхавахх,1
аххп,1
вавппххпах,1
вхппвахпах,1
хввппапхах,1
держаться,0
пхаахпвпвх,1
ппахххапвв,1
хпхввхппаа,1
пхппаавххв,1
авхппххвпа,1
ввхапххппа,1
ааххвхпвпп,1
впхаххавпп,1
любимый,0
аваппхххпв,1
пппаахвхвх,1
пвхаавхппх,1
ххпхвавппа,1
вхавпаппхх,1
вппхвхапха,1
ппхввххапа,1
пхвхпа,1
хпаавхвпхп,1
паавпхххпв,1
хававппххп,1
пхпввххпаа,1
пвхппавахх,1
пвппвааххх,1
ввпппахх,1
хппавххвап,1
вавпхаххпп,1
хпававпхпх,1
впхапаххпв,1
хавппвпхах,1
пвпхапххва,1
ххпввппа,1
хахвппвахп,1
аввхпахпхп,1
пвпхвааххп,1
вапххпавхп,1
пхпвпхавха,1
хаппвпхв,1
хаххаппввп,1
хпаввхппах,1
вххпваапхп,1
пхпвахп,1
вххавахппп,1
ппапвхавхх,1
ххпхпапавв,1
хвапавхппх,1
ххахпаппвв,1
хваппвапхх,1
ппвхвхпа,1
ххвавппапх,1
ппххвпахав,1
хвпапвпх,1
ппаххвпавх,1
ааххвхвппп,1
ыхыхыхыхых,1
павпвхапхх,1
пхпававхпх,1
впвхххапап,1
как,0
аххппахпвв,1
хпахппхвав,1
паххппхвва,1
вппххавхпа,1
пвхпхвапах,1
ввпапахпхх,1
хпхвпвапах,1
пвапхххпав,1
ххвапвпахп,1
аххавхпвпп,1
ппапвхвх,1
ахвпвххпап,1
пахпхапхвв,1
хавпвхпахп,1
пхаппввхах,1
хвпвпхаапх,1
апввхапххп,1
апвпххапхв,1
хпааппвхвх,1
ппахваххвп,1
вхпххвпапа,1
хпвпхпхаав,1
пхххвааппв,1
вхвапппхха,1
пхппхаввах,1
ахппахвпхв,1
вххппхпаав,1
вздохнуть,0
хавпхппавх,1
хвхвахаппп,1
ххаппввахп,1
хвпвааххпп,1
ахвхппхвап,1
вххаппвхап,1
хвппхаавпх,1
апахввпххп,1
аххвппвп,1
хппаапххвв,1
апвххппавх,1
ххапввпхап,1
впххпавахп,1
хахаах,1
пваххвпп,1
пвпхваахпх,1
впххапхвпа,1
авпхвпххпа,1
впахапхвпх,1
пввпхаххпа,1
вхппаавххп,1
пхпхвахапв,1
авваххпхпп,1
аххпвапхпв,1
пввппххаха,1
пвхавппхах,1
ххпапвавхп,1
впххпвхаап,1
пхвппвахах,1
аппахххвпв,1
ххпввапхпа,1
наконец,0
аввппхххпа,1
апххпапввх,1
паххвпвпах,1
хвхпппа,1
пхпапххвва,1
дорога,0
хпапввхпха,1
ппахавпвхх,1
вхппаавхпх,1
аваппххпхв,1
ппхвпхав,1
ппахвхапхв,1
ппххпвваха,1
паппавхххв,1
ввхапхпхпа,1
пххпхвпваа,1
впхаапвпхх,1
пвпхххаапв,1
ххпахввапп,1
двор,0
хппвпхаахв,1
ввххпахпап,1
аххвпвапхп,1
ххвпаапхпв,1
ввпахпапхх,1
хпапавххвп,1
вахаххпвпп,1
ваххвпапхп,1
вваххпахпп,1
пхвхапвхпа,1
ахххвваппп,1
паахххпвпв,1
пвхвпххпаа,1
ххпапвхапв,1
ахахвпхппв,1
хпхвхааппв,1
паххвхвапп,1
аххпвахппв,1
пааххпввпх,1
апхпвхвахп,1
хвпахавппх,1
хахаха,1
граница,0
аахвххпвпп,1
вххахаппвп,1
хаваппхпхв,1
вхпхвапахп,1
хаавппвпхх,1
ахпввххпап,1
хапх,1
пвхпхвпхаа,1
пвпапвхх,1
ххвппвап,1
ввааххпхпп,1
вапхвххппа,1
хааппхпввх,1
хапвххвппа,1
апвхвппахх,1
хвхвхпаппа,1
хвхппаапхв,1
ахвхппхавп,1
ппвпхахавх,1
хавпавпххп,1
аахвпхпвпх,1
вапвпхпхах,1
вхпавхпхпа,1
авппхпхавх,1
хваавпхпхп,1
апхвппххва,1
пввпаххпах,1
вхпхапхавп,1
ахвхавппхп,1
ахпввппх,1
хпхваппв,1
апххвпвапх,1
ахпхапввхп,1
пахххвпавп,1
авпвппххха,1
хвавпхпапх,1
ххаппхввап,1
вхвхахппап,1
ппхпхаавхв,1
ввахпаххпп,1
хвпхаахппв,1
пвапвахххп,1
вхпвпххапа,1
вхпапхвпха,1
вхааппххпв,1
пхвхахпвпа,1
хпхавхвапп,1
вхапапвххп,1
впапахпвхх,1
ппхвах,1
вхапхпахпв,1
вхххпавпап,1
ваппавххпх,1
хвахппвп,1
хваххвпапп,1
ваваппххпх,1
ххвпппва,1
пввпхпахха,1
хвхавапппх,1
аха,1
вавпхпхапх,1
хапвахвппх,1
ххпапвпхав,1
хххаппапвв,1
хвпапхавпх,1
хпвппахвах,1
пвппхвххаа,1
вода,0
хппхавпвха,1
пхпапвхавх,1
пхпапввхха,1
хпхавхппва,1
ппавхвххап,1
пвхпапахвх,1
ппхахвхвап,1
ввхаххпапп,1
пхвххаппав,1
вхвхвххыы,1
пвапхххвпа,1
хппххвпаав,1
хппвххпаав,1
ппххвхапав,1
ахапхвппхв,1
пввахппахх,1
необходимый,0
пвапхвхп,1
ввхпхапапх,1
хпхввапапх,1
авхпхпавхп,1
вхппхавхпа,1
пхавпхавхп,1
пппаавхххв,1
хпваппахвх,1
хвхпхаапвп,1
павпавххпх,1
вхапххапвп,1
вхпвхаппха,1
пвхпаххпав,1
впхпаавххп,1
ввхаахппхп,1
хвпахаппвх,1
пвппвхах,1
ххавппахпв,1
пвххппхваа,1
хавхвппп,1
пахапвхвпх,1
апхпвхпхав,1
лагерь,0
пвххаапхпв,1
пхаахпхвпв,1
пахххввппа,1
ххвхвпаапп,1
вхахпвапхп,1
аахпх,1
пххппааввх,1
хаввхапппх,1
вахпхпвпах,1
впхпхапахв,1
пхпхахапвв,1
пвхаапххвп,1
пвахахппхв,1
апхвхахпвп,1
ахввхпхппа,1
хпххпвапав,1
вапвппххха,1
аапхпххпвв,1
пвххахаппв,1
хапвпххвпа,1
ппххавпхав,1
пвахпавххп,1
хаахпхпвпв,1
хпахаввпхп,1
впххвпахпа,1
пхвхпавхап,1
павхххавпп,1
павхпхвпах,1
апвхапвпхх,1
вппхвпахах,1
хввппахпах,1
авхххпавпп,1
паапвххвпх,1
впхвхпапах,1
впхвххпапа,1
хпапапвххв,1
хаппвхапвх,1
пввхаххппа,1
хвппхпа,1
ххппхапвва,1
хвапхпапвх,1
пхпхахавпв,1
хввпапххпа,1
ххвпхпаапв,1
хвпхпахвпа,1
ахпвхпвахп,1
хавапхпхпв,1
пххпвахавп,1
ппхаахввпх,1
ппххввхаап,1
вхпапхвахп,1
вххппаахпв,1
хвххвппаап,1
пхпхвпавха,1
хпвпхавпха,1
пвхпапвхах,1
хахахах,1
ххававппхп,1
хппаввпх,1
хвпвпапахх,1
ахпхвппвха,1
хпахвппвах,1
ххааввппхп,1
пппаавххвх,1
пвхпапхвах,1
хвхпаппахв,1
хаппапвхвх,1
хппх,1
пвхвааппхх,1
ххпхпавпва,1
хахаха,1
апапхвпвхх,1
ххап,1
хвапхапхвп,1
вапахвппхх,1
пахпхвпахв,1
вхаавпхпхп,1
пххпавпвах,1
хапввпхп,1
хпавапхпхв,1
пахххвавпп,1
ххаиу,1
хпхахввапп,1
ххпаппхвва,1
впвххаппха,1
ахппххапвв,1
пппхаахвхв,1
вххппапхав,1
ахпхвпхпав,1
ххпахпвавп,1
вппвххап,1
хаппхпввха,1
аххпвхпвап,1
ппвапвххах,1
хввпапхапх,1
ааппввпххх,1
впаахпххвп,1
хватать,0
ахххввппап,1
хаппхахпвв,1
пхпхпхпхп,1
ппхввхпаах,1
папхвхпвах,1
вопрос,0
хпаввпапхх,1
пвхаахппвх,1
вхпапвхахп,1
аххвппавпх,1
авппхпхахв,1
ввппахапхх,1
хаххпвпвап,1
паапввпххх,1
ппапхвахвх,1
папвпахвхх,1
вапхпхвхап,1
авахвппххп,1
хпхвааппвх,1
апвпхапхвх,1
хвппхвпхаа,1
хппавхп,1
вхвхапапхп,1
верный,0
хвппахпавх,1
ааппхвхвхп,1
ппапххвахв,1
например,0
хваппхвхап,1
вхппвхпаха,1
пхххввапап,1
авххпхпапв,1
пхваххпапв,1
ппахввпхах,1
хпхаахпввп,1
пхпвпахвах,1
аххаввппхп,1
хпхпвпахав,1
никогда,0
вхвпахпхап,1
пваххпвхпа,1
хвпахпп,1
апхвпвхп,1
хапвпхп,1
ввхапхахпп,1
пппаваххвх,1
пхаввххппа,1
